"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"67","Corey Kiner","ARZ","RB","4","2025","4","100.0","6.0","6","37.5","1","0.3","25.0","0.25","1","100.0","11","2.8","34.4","2.75","11.00","11.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","25.0","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","112.5","25.0","3.3","","","","100.0","0.53","0.5","2.1","1.5","0.4","0.38","1.5"
"68","Zavier Scott","MIN","RB","11","2025","5","83.3","-5.0","-10","-29.4","2","0.2","33.3","0.40","2","100.0","11","1.0","15.1","2.20","5.50","5.50","21","10.50","6","3.00","0","0.0","0","0","0","0","1","25.0","0","","1","0.200","0","","2","100.0","1","50.0","0","0","0.0","0","89.6","33.3","-0.4","","","","100.0","0.62","0.3","3.1","3.4","0.3","0.68","3.4"
"69","Raheim Sanders","CLV","RB","4","2025","4","80.0","0.5","1","3.0","2","0.5","40.0","0.50","2","100.0","11","2.8","22.4","2.75","5.50","5.50","10","5.00","4","2.00","0","0.0","0","0","0","0","0","0.0","1","0.50","0","0.000","0","","2","100.0","0","","0","0","0.0","0","89.6","40.0","-0.9","","","","100.0","0.78","0.8","3.1","2.8","0.7","0.71","2.8"
"70","Chris Brooks","GB","RB","17","2025","11","84.6","-2.7","-8","-12.7","3","0.2","30.0","0.27","3","100.0","11","0.6","19.0","1.00","3.67","3.67","19","6.33","2","0.67","0","0.0","0","0","0","0","1","20.0","1","0.33","0","0.000","0","","3","100.0","0","","0","0","0.0","0","81.9","30.0","-2.2","","","","100.0","0.37","0.2","4.1","4.0","0.2","0.37","4.0"
"71","Kendre Miller","NO","RB","7","2025","5","83.3","3.0","3","23.1","1","0.1","16.7","0.20","1","100.0","11","1.6","35.5","2.20","11.00","11.00","8","8.00","3","3.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","112.5","16.7","4.5","","","","100.0","0.42","0.3","2.1","1.4","0.2","0.27","1.4"
"72","Rashee Rice","KC","WR","8","2025","1","100.0","-5.0","-5","100.0","1","0.1","100.0","1.00","1","100.0","11","1.4","100.0","11.00","11.00","11.00","16","16.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","1","100.0","0","0","0.0","0","112.5","100.0","6.8","","","","100.0","2.10","0.3","2.1","1.9","0.2","1.94","1.9"
"73","Travis Etienne","JAX","RB","17","2025","22","62.9","-2.0","-6","-3.4","3","0.2","9.7","0.14","2","66.7","10","0.6","4.4","0.45","3.33","5.00","11","5.50","5","2.50","0","0.0","0","0","0","0","1","5.9","1","0.50","1","0.045","0","","3","100.0","1","33.3","1","0","0.0","0","71.5","11.5","-2.8","","","","100.0","0.14","0.2","3.0","4.5","0.3","0.21","4.5"
"74","James Conner","ARZ","RB","3","2025","6","85.7","11.0","22","50.0","2","0.7","33.3","0.33","1","50.0","10","3.3","22.2","1.67","5.00","10.00","14","14.00","7","7.00","0","0.0","0","1","0","1","0","0.0","1","1.00","1","0.167","0","","2","100.0","0","","1","0","0.0","0","64.6","33.3","-7.2","","","","100.0","0.33","0.7","2.0","4.4","1.5","0.74","4.4"
"75","John FitzPatrick","GB","TE","15","2025","2","100.0","1.0","1","6.3","1","0.1","50.0","0.50","1","100.0","9","0.6","27.3","4.50","9.00","9.00","8","8.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","50.0","3.2","","","","100.0","0.95","0.1","1.9","1.3","0.1","0.67","1.3"
"76","Deebo Samuel","WAS","WR","16","2025","1","100.0","-7.0","-7","100.0","1","0.1","100.0","1.00","1","100.0","9","0.6","100.0","9.00","9.00","9.00","16","16.00","7","7.00","0","0.0","0","0","0","0","1","100.0","1","1.00","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","104.2","100.0","6.5","","","","100.0","1.90","0.1","1.9","1.1","0.1","1.09","1.1"
"77","Jaleel McLaughlin","DEN","RB","8","2025","6","66.7","-2.5","-5","-10.9","2","0.3","22.2","0.33","1","50.0","9","1.1","11.1","1.50","4.50","9.00","8","8.00","2","2.00","0","0.0","0","0","0","0","2","33.3","0","","1","0.167","1","50.0","2","100.0","1","50.0","1","0","0.0","0","62.5","25.0","-0.9","","","","100.0","0.32","0.2","1.9","2.7","0.3","0.45","2.7"
"78","Dalton Schultz","HST","TE","17","2025","1","100.0","2.0","2","100.0","1","0.1","100.0","1.00","1","100.0","8","0.5","100.0","8.00","8.00","8.00","6","6.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","100.0","1.6","","","","100.0","1.80","0.1","1.8","1.4","0.1","1.44","1.4"
"79","Emanuel Wilson","GB","RB","17","2025","11","91.7","-4.7","-14","-16.1","3","0.2","25.0","0.27","3","100.0","8","0.5","9.6","0.73","2.67","2.67","22","7.33","13","4.33","0","0.0","1","0","0","0","0","0.0","2","0.67","1","0.091","0","","3","100.0","0","","0","0","0.0","0","79.2","27.3","-3.1","","","","100.0","0.35","0.2","3.8","6.0","0.4","0.54","6.0"
"80","John Metchie","PHI, NYJ","WR","16","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","7","0.4","100.0","7.00","7.00","7.00","4","4.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","1.6","","","","100.0","1.70","0.1","1.7","1.3","0.1","1.29","1.3"
"81","Jaylen Waddle","MIA","WR","16","2025","2","100.0","1.0","1","4.2","1","0.1","50.0","0.50","1","100.0","7","0.4","24.1","3.50","7.00","7.00","6","6.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","50.0","1.9","","","","100.0","0.85","0.1","1.7","1.6","0.1","0.79","1.6"
"82","Rasheen Ali","BLT","RB","15","2025","11","84.6","3.5","7","7.6","2","0.1","18.2","0.18","1","50.0","7","0.5","7.1","0.64","3.50","7.00","14","14.00","2","2.00","0","0.0","0","0","0","0","1","20.0","0","","0","0.000","0","","1","50.0","1","50.0","0","0","0.0","0","18.8","18.2","-3.7","","","","100.0","0.15","0.1","1.7","3.6","0.2","0.32","3.6"
"83","Clyde Edwards-Helaire","KC","RB","2","2025","1","100.0","-1.0","-1","100.0","1","0.5","100.0","1.00","1","100.0","7","3.5","100.0","7.00","7.00","7.00","8","8.00","3","3.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","1.2","","","","100.0","1.70","0.9","1.7","1.3","0.7","1.31","1.3"
"84","Colston Loveland","CHI","TE","16","2025","1","100.0","0.0","0","0.0","1","0.1","100.0","1.00","1","100.0","7","0.4","100.0","7.00","7.00","7.00","7","7.00","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","1.7","","","","100.0","1.70","0.1","1.7","1.2","0.1","1.25","1.2"
"85","Juwan Johnson","NO","TE","17","2025","1","100.0","-3.0","-3","100.0","1","0.1","100.0","1.00","1","100.0","6","0.4","100.0","6.00","6.00","6.00","9","9.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","100.0","0.1","","","","100.0","1.60","0.1","1.6","1.8","0.1","1.81","1.8"
"86","Woody Marks","HST","RB","16","2025","17","56.7","6.4","32","17.5","5","0.3","17.2","0.29","2","40.0","6","0.4","5.8","0.35","1.20","3.00","5","2.50","8","4.00","0","0.0","0","0","0","1","1","6.3","0","","0","0.000","2","40.0","4","80.0","1","20.0","1","0","0.0","0","47.9","19.2","-4.8","","","","100.0","0.15","0.2","2.6","7.2","0.5","0.43","7.2"
"87","Christian Kirk","HST","WR","13","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","6","0.5","100.0","6.00","6.00","6.00","3","3.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","100.0","0.6","","","","100.0","1.60","0.1","1.6","1.4","0.1","1.41","1.4"
"88","Trayveon Williams","CLV, LAC","RB","6","2025","7","58.3","-3.0","-3","-5.4","1","0.2","12.5","0.14","1","100.0","6","1.0","14.6","0.86","6.00","6.00","9","9.00","4","4.00","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","14.3","-0.1","","","","100.0","0.23","0.3","1.6","1.6","0.3","0.23","1.6"
"89","Zamir White","LV","RB","5","2025","1","14.3","-1.0","-1","-2.3","1","0.2","16.7","1.00","1","100.0","6","1.2","30.0","6.00","6.00","6.00","7","7.00","3","3.00","0","0.0","0","0","0","0","1","20.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","20.0","0.2","","","","100.0","1.60","0.3","1.6","1.4","0.3","1.44","1.4"
"90","Blake Corum","LA","RB","17","2025","9","60.0","3.0","3","1.8","1","0.1","7.1","0.11","1","100.0","6","0.4","3.0","0.67","6.00","6.00","3","3.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","7.1","-0.5","","","","100.0","0.18","0.1","1.6","1.4","0.1","0.15","1.4"
"91","Miles Sanders","DAL","RB","4","2025","3","60.0","5.0","5","12.2","1","0.3","20.0","0.33","1","100.0","6","1.5","17.6","2.00","6.00","6.00","1","1.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","20.0","-1.2","","","","100.0","0.53","0.4","1.6","1.6","0.4","0.53","1.6"
"92","Emari Demercado","ARZ","RB","13","2025","11","84.6","9.0","18","40.0","2","0.2","15.4","0.18","2","100.0","5","0.4","7.1","0.45","2.50","2.50","-13","-6.50","7","3.50","0","0.0","0","0","0","1","1","16.7","1","0.50","0","0.000","0","","2","100.0","1","50.0","0","0","0.0","0","79.2","18.2","-5.7","","","","100.0","0.23","0.2","2.5","3.1","0.2","0.28","3.1"
"93","Greg Dortch","ARZ","WR","12","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","5","0.4","100.0","5.00","5.00","5.00","2","2.00","1","1.00","0","0.0","1","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","100.0","-0.4","","","","100.0","1.50","0.1","1.5","1.8","0.2","1.85","1.8"
"94","Najee Harris","LAC","RB","3","2025","2","66.7","5.0","5","12.2","1","0.3","33.3","0.50","1","100.0","5","1.7","33.3","2.50","5.00","5.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","33.3","-2.2","","","","100.0","0.75","0.5","1.5","1.4","0.5","0.72","1.4"
"95","Antonio Gibson","NE","RB","5","2025","2","66.7","-6.0","-6","54.5","1","0.2","33.3","0.50","1","100.0","5","1.0","83.3","2.50","5.00","5.00","11","11.00","2","2.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","87.5","50.0","-0.1","","","","100.0","0.75","0.3","1.5","1.3","0.3","0.64","1.3"
"96","Taysom Hill","NO","TE","13","2025","2","100.0","-1.5","-3","100.0","2","0.2","100.0","1.00","1","50.0","5","0.4","100.0","2.50","2.50","5.00","9","9.00","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","1","50.0","2","100.0","1","50.0","0","0","0.0","0","56.3","100.0","-3.6","","","","100.0","0.75","0.1","1.5","3.3","0.3","1.64","3.3"
"97","J.K. Dobbins","DEN","RB","10","2025","6","33.3","-1.0","-1","-0.7","1","0.1","5.9","0.17","1","100.0","4","0.4","3.0","0.67","4.00","4.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","7.7","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","6.7","-1.8","","","","100.0","0.23","0.1","1.4","1.4","0.1","0.24","1.4"
"98","DJ Moore","CHI","WR","17","2025","2","100.0","0.0","0","0.0","1","0.1","50.0","0.50","1","100.0","3","0.2","25.0","1.50","3.00","3.00","3","3.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-3.0","","","","100.0","0.65","0.1","1.3","1.4","0.1","0.71","1.4"
"99","AJ Barner","SEA","TE","17","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","3","0.2","100.0","3.00","3.00","3.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-3.3","","","","100.0","1.30","0.1","1.3","1.3","0.1","1.27","1.3"
"100","Isaiah Williams","NYJ","WR","15","2025","1","100.0","-4.0","-4","100.0","1","0.1","100.0","1.00","1","100.0","2","0.1","100.0","2.00","2.00","2.00","6","6.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","100.0","-2.5","","","","100.0","1.20","0.1","1.2","1.3","0.1","1.31","1.3"
"101","Savion Williams","GB","WR","12","2025","2","100.0","-9.0","-9","64.3","1","0.1","50.0","0.50","1","100.0","2","0.2","40.0","1.00","2.00","2.00","11","11.00","4","4.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-0.5","","","","100.0","0.60","0.1","1.2","1.2","0.1","0.61","1.2"
"102","Jayden Reed","GB","WR","7","2025","1","100.0","-7.0","-7","100.0","1","0.1","100.0","1.00","1","100.0","2","0.3","100.0","2.00","2.00","2.00","9","9.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-0.5","","","","100.0","1.20","0.2","1.2","1.6","0.2","1.59","1.6"
"103","Hassan Haskins","LAC","RB","11","2025","12","75.0","1.0","1","0.9","1","0.1","8.3","0.08","1","100.0","2","0.2","1.8","0.17","2.00","2.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","8.3","-3.7","","","","100.0","0.10","0.1","1.2","1.2","0.1","0.10","1.2"
"104","Phil Mafah","DAL","RB","1","2025","1","100.0","-5.0","-5","100.0","1","1.0","100.0","1.00","1","100.0","1","1.0","100.0","1.00","1.00","1.00","6","6.00","3","3.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","100.0","-4.9","","","","100.0","1.10","1.1","1.1","1.3","1.3","1.35","1.3"
"105","Tank Bigsby","PHI, JAX","RB","16","2025","4","80.0","-7.0","-7","-21.2","1","0.1","20.0","0.25","1","100.0","-1","-0.1","-2.9","-0.25","-1.00","-1.00","6","6.00","2","2.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","20.0","-5.5","","","","100.0","0.23","0.1","0.9","1.4","0.1","0.35","1.4"
"106","Bam Knight","ARZ","RB","12","2025","10","58.8","-1.5","-3","-6.1","2","0.2","15.4","0.20","1","50.0","-1","-0.1","-0.9","-0.10","-0.50","-1.00","5","5.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","56.3","15.4","-6.3","","","","100.0","0.09","0.1","0.9","2.3","0.2","0.23","2.3"
"107","Nick Chubb","HST","RB","15","2025","16","76.2","-0.7","-2","-1.1","3","0.2","15.0","0.19","2","66.7","-1","-0.1","-0.8","-0.06","-0.33","-0.50","-1","-0.50","-1","-0.50","0","0.0","0","0","0","0","1","8.3","0","","0","0.000","0","","2","66.7","1","33.3","0","0","0.0","0","70.1","15.8","-6.5","","","","100.0","0.12","0.1","1.9","4.4","0.3","0.27","4.4"
"108","Kimani Vidal","LAC","RB","13","2025","16","53.3","-3.0","-6","-3.2","2","0.2","8.3","0.13","1","50.0","-2","-0.2","-1.0","-0.13","-1.00","-2.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","56.3","9.5","-7.1","","","","100.0","0.05","0.1","0.8","3.1","0.2","0.20","3.1"
"109","Brandin Cooks","NO, BUF","WR","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"110","Brian Robinson","SF","RB","17","2025","5","83.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"111","D'Ernest Johnson","ARZ, NE","RB","6","2025","4","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"112","Tez Johnson","TB","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"113","Jonnu Smith","PIT","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"114","Charlie Woerner","ATL","TE","17","2025","7","58.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"115","Brock Bowers","LV","TE","12","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"116","Ben Sinnott","WAS","TE","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"117","Jaret Patterson","LAC","RB","6","2025","7","77.8","-2.0","-2","-2.2","1","0.2","12.5","0.14","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","12.5","-6.2","","","","100.0","0.00","","0.0","1.5","0.3","0.22","1.5"
"118","Tahj Brooks","CIN","RB","12","2025","4","80.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"119","Isiah Pacheco","KC","RB","13","2025","8","53.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"120","Durham Smythe","CHI","TE","17","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"121","Tyler Warren","IND","TE","17","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"122","Theo Johnson","NYG","TE","15","2025","3","100.0","1.0","1","16.7","1","0.1","50.0","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","1","100.0","1","100.0","0","","0","0","0.0","0","39.6","50.0","-5.8","","","","100.0","0.00","","0.0","1.3","0.1","0.44","1.3"
"123","Josh Downs","IND","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"124","KaVontae Turpin","DAL","WR","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"125","Ty Chandler","MIN","RB","3","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"126","Zay Flowers","BLT","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"127","Dylan Laube","LV","RB","17","2025","6","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"128","Trevor Etienne","CAR","RB","17","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"129","Jaylen Wright","MIA","RB","10","2025","4","80.0","-6.0","-6","-14.0","1","0.1","20.0","0.25","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","0","","1","100.0","0","0","0.0","0","39.6","20.0","-5.1","","","","100.0","0.00","","0.0","1.5","0.1","0.37","1.5"
"130","Sean Tucker","TB","RB","17","2025","4","57.1","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","1.4","0.1","0.34","1.4"
"131","DJ Giddens","IND","RB","9","2025","2","40.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"132","Jake Tonges","SF","TE","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"133","Daniel Bellinger","NYG","TE","16","2025","3","60.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"134","Evan Hull","NO","RB","6","2025","5","71.4","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"135","Quintin Morris","JAX","TE","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"136","Jeremy Ruckert","NYJ","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"137","Khalil Herbert","NYJ","RB","5","2025","3","50.0","-4.0","-4","-18.2","1","0.2","16.7","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","1","100.0","1","100.0","0","","0","0","0.0","0","39.6","16.7","-5.6","","","","100.0","0.00","","0.0","1.3","0.3","0.43","1.3"
"138","LeQuint Allen","JAX","RB","17","2025","14","60.9","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"139","Tanner Hudson","CIN","TE","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"140","Mason Tipton","NO","WR","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
