"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"49","Kenneth Gainwell","PIT","RB","17","2025","10","100.0","3.0","15","83.3","5","0.3","50.0","0.50","5","100.0","42","2.5","66.7","4.20","8.40","8.40","27","5.40","4","0.80","0","0.0","1","0","0","0","5","62.5","0","","1","0.100","0","","5","100.0","0","","1","1","100.0","0","101.7","62.5","1.9","","100.0","","","0.92","0.5","9.2","9.6","0.6","0.96","9.6"
"50","Dalton Schultz","HST","TE","17","2025","27","96.4","4.7","28","12.1","6","0.4","27.3","0.22","3","50.0","40","2.4","23.4","1.48","6.67","13.33","26","8.67","19","6.33","0","0.0","0","0","0","1","5","33.3","1","0.33","2","0.074","1","16.7","4","66.7","1","16.7","0","0","0.0","0","71.5","31.6","-0.7","","100.0","","","0.26","0.4","7.0","9.9","0.6","0.37","9.9"
"51","Emeka Egbuka","TB","WR","17","2025","23","88.5","15.3","92","53.2","6","0.4","27.3","0.26","3","50.0","39","2.3","32.2","1.70","6.50","13.00","15","5.00","2","0.67","1","50.0","0","0","0","1","4","26.7","0","","2","0.087","1","16.7","5","83.3","0","","1","0","0.0","0","110.4","27.3","-3.2","","100.0","","","0.56","0.8","12.9","9.3","0.5","0.40","9.3"
"52","Savion Williams","GB","WR","12","2025","3","75.0","15.5","31","106.9","2","0.2","66.7","0.67","2","100.0","37","3.1","75.5","12.33","18.50","18.50","6","3.00","","","0","0.0","1","0","0","1","1","50.0","0","","1","0.333","0","","2","100.0","1","50.0","1","1","100.0","0","118.8","66.7","10.4","","100.0","","","1.90","0.5","5.7","5.0","0.4","1.67","5.0"
"53","Jahmyr Gibbs","DET","RB","17","2025","7","100.0","4.0","20","35.7","5","0.3","71.4","0.71","4","80.0","36","2.1","46.8","5.14","7.20","9.00","24","6.00","5","1.25","0","0.0","0","0","0","0","4","66.7","2","0.50","1","0.143","0","","4","80.0","1","20.0","1","1","100.0","0","96.7","71.4","0.0","","100.0","","","1.09","0.4","7.6","7.5","0.4","1.06","7.5"
"54","Pat Bryant","DEN","WR","15","2025","25","96.2","11.2","67","40.4","6","0.4","27.3","0.24","3","50.0","35","2.3","41.2","1.40","5.83","11.67","7","2.33","3","1.00","0","0.0","2","0","0","1","4","36.4","0","","3","0.120","0","","5","83.3","0","","3","1","33.3","0","68.1","30.0","-2.6","","100.0","","","0.26","0.4","6.5","9.8","0.7","0.39","9.8"
"55","Malik Washington","MIA","WR","17","2025","25","100.0","7.6","38","18.8","5","0.3","21.7","0.20","3","60.0","35","2.1","22.6","1.40","7.00","11.67","17","5.67","5","1.67","0","0.0","0","0","0","0","3","18.8","1","0.33","2","0.080","0","","3","60.0","0","","2","2","100.0","0","41.7","22.7","-0.1","","100.0","","","0.26","0.4","6.5","9.2","0.5","0.37","9.2"
"56","Zach Ertz","WAS","TE","13","2025","17","89.5","8.8","35","21.7","4","0.3","23.5","0.24","3","75.0","33","2.5","22.0","1.94","8.25","11.00","8","2.67","","","0","0.0","0","0","0","0","3","25.0","0","","2","0.118","0","","3","75.0","0","","0","0","0.0","0","59.4","25.0","0.8","","100.0","","","0.37","0.5","6.3","6.4","0.5","0.37","6.4"
"57","Cooper Kupp","SEA","WR","16","2025","37","90.2","6.6","33","10.6","5","0.3","12.8","0.14","3","60.0","32","2.0","8.6","0.86","6.40","10.67","23","7.67","12","4.00","0","0.0","1","0","0","0","5","16.1","1","0.33","1","0.027","0","","3","60.0","0","","0","0","0.0","0","39.2","12.8","-0.7","","100.0","","","0.17","0.4","6.2","8.6","0.5","0.23","8.6"
"58","Tyler Lockett","TEN, LV","WR","17","2025","35","83.3","11.6","58","23.0","5","0.3","14.7","0.14","3","60.0","31","1.8","19.5","0.89","6.20","10.33","8","2.67","5","1.67","0","0.0","0","0","0","1","5","18.5","1","0.33","1","0.029","0","","3","60.0","0","","0","0","0.0","0","77.9","15.2","-2.3","","100.0","","","0.17","0.4","6.1","7.8","0.5","0.22","7.8"
