"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"68","Harold Fannin","CLV","TE","16","2025","36","80.0","6.1","61","44.2","10","0.6","23.8","0.28","6","60.0","60","3.8","35.1","1.67","6.00","10.00","31","5.17","19","3.17","0","0.0","0","0","0","0","6","24.0","3","0.50","2","0.056","0","","8","80.0","0","","1","0","0.0","0","37.5","28.6","-0.9","","100.0","","","0.33","0.8","12.0","14.7","0.9","0.41","14.7"
"69","Elic Ayomanor","TEN","WR","16","2025","25","86.2","9.8","78","55.3","8","0.5","29.6","0.32","5","62.5","59","3.7","39.9","2.36","7.38","11.80","12","2.40","4","0.80","0","0.0","1","1","0","1","7","38.9","0","","3","0.120","0","","5","62.5","0","","3","3","100.0","0","84.9","30.8","-0.7","","100.0","","","0.44","0.7","10.9","14.1","0.9","0.57","14.1"
"70","Elijah Higgins","ARZ","TE","17","2025","39","88.6","2.0","8","3.7","4","0.2","10.3","0.10","4","100.0","59","3.5","24.4","1.51","14.75","14.75","51","12.75","13","3.25","0","0.0","0","0","0","0","2","9.1","2","0.50","3","0.077","0","","4","100.0","1","25.0","0","0","0.0","0","118.8","10.5","8.7","","100.0","","","0.25","0.6","9.9","7.2","0.4","0.18","7.2"
"71","Evan Engram","DEN","TE","16","2025","47","88.7","7.0","49","15.5","7","0.4","14.0","0.15","3","42.9","59","3.7","16.4","1.26","8.43","19.67","50","16.67","8","2.67","0","0.0","1","0","0","1","5","15.6","1","0.33","1","0.021","1","14.3","4","57.1","0","","0","0","0.0","0","72.9","14.3","0.8","","100.0","","","0.19","0.6","8.9","13.8","0.9","0.29","13.8"
"72","Marvin Mims","DEN","WR","15","2025","22","100.0","5.4","43","25.7","8","0.5","38.1","0.36","6","75.0","58","3.9","55.8","2.64","7.25","9.67","39","6.50","11","1.83","0","0.0","1","0","0","2","6","42.9","0","","2","0.091","0","","6","75.0","3","37.5","0","0","0.0","0","94.8","40.0","0.6","","100.0","","","0.54","0.8","11.8","14.5","1.0","0.66","14.5"
"73","Travis Hunter","JAX","WR","7","2025","48","92.3","4.3","47","16.0","11","1.6","24.4","0.23","7","63.6","58","8.3","18.2","1.21","5.27","8.29","54","7.71","8","1.14","0","0.0","3","1","0","0","8","29.6","0","","2","0.042","2","18.2","9","81.8","2","18.2","1","1","100.0","0","39.2","26.2","-1.4","","100.0","","","0.27","1.8","12.8","18.1","2.6","0.38","18.1"
"74","DJ Moore","CHI","WR","17","2025","69","92.0","7.9","63","14.8","8","0.5","11.4","0.12","4","50.0","58","3.4","12.7","0.84","7.25","14.50","14","3.50","8","2.00","1","33.3","0","0","0","1","5","12.2","1","0.25","2","0.029","1","12.5","5","62.5","1","12.5","1","0","0.0","0","113.5","12.5","-0.1","","100.0","","","0.23","0.9","15.8","14.1","0.8","0.20","14.1"
"75","Cole Kmet","CHI","TE","16","2025","26","92.9","14.8","74","33.2","5","0.3","21.7","0.19","3","60.0","57","3.6","30.3","2.19","11.40","19.00","22","7.33","9","3.00","0","0.0","0","0","0","2","3","23.1","1","0.33","2","0.077","1","20.0","4","80.0","0","","1","0","0.0","0","99.6","27.8","2.4","","100.0","","","0.33","0.5","8.7","7.1","0.4","0.27","7.1"
"76","Jakobi Meyers","JAX, LV","WR","16","2025","56","96.6","9.6","86","19.9","9","0.6","16.1","0.16","6","66.7","57","3.6","12.4","1.02","6.33","9.50","33","5.50","14","2.33","0","0.0","1","1","0","2","8","19.5","4","0.67","3","0.054","0","","6","66.7","0","","1","0","0.0","0","84.0","16.7","-1.4","","100.0","","","0.21","0.7","11.7","14.5","0.9","0.26","14.5"
"77","Nico Collins","HST","WR","15","2025","19","95.0","4.5","9","11.0","2","0.1","11.1","0.11","2","100.0","56","3.7","32.0","2.95","28.00","28.00","47","23.50","40","20.00","1","100.0","0","0","0","0","2","16.7","0","","1","0.053","0","","2","100.0","1","50.0","0","0","0.0","0","158.3","11.8","21.0","","100.0","","","0.72","0.9","13.6","3.0","0.2","0.16","3.0"
"78","Jaylen Waddle","MIA","WR","16","2025","23","92.0","10.0","50","37.6","5","0.3","25.0","0.22","4","80.0","55","3.4","32.4","2.39","11.00","13.75","27","6.75","8","2.00","0","0.0","0","0","0","1","5","38.5","1","0.25","3","0.130","0","","5","100.0","1","20.0","1","0","0.0","0","72.9","27.8","2.6","","100.0","","","0.41","0.6","9.5","9.9","0.6","0.43","9.9"
"79","Kendrick Bourne","SF","WR","16","2025","27","90.0","14.7","44","20.5","3","0.2","11.5","0.11","3","100.0","54","3.4","17.9","2.00","18.00","18.00","10","3.33","2","0.67","0","0.0","0","0","0","1","3","15.8","0","","2","0.074","0","","3","100.0","0","","0","0","0.0","0","118.8","11.5","8.4","","100.0","","","0.31","0.5","8.4","5.1","0.3","0.19","5.1"
"80","Greg Dulcich","MIA","TE","10","2025","14","93.3","5.7","34","25.4","6","0.6","42.9","0.43","5","83.3","53","5.3","50.0","3.79","8.83","10.60","22","4.40","10","2.00","0","0.0","1","0","0","0","5","38.5","0","","2","0.143","0","","5","83.3","1","16.7","2","2","100.0","0","103.5","42.9","1.7","","100.0","","","0.66","0.9","9.3","9.4","0.9","0.67","9.4"
"81","Van Jefferson","TEN","WR","16","2025","18","94.7","7.8","39","40.6","5","0.3","33.3","0.28","4","80.0","53","3.3","54.6","2.94","10.60","13.25","32","8.00","6","1.50","0","0.0","1","1","0","1","4","40.0","0","","2","0.111","0","","4","80.0","1","20.0","0","0","0.0","0","110.8","35.7","3.1","","100.0","","","0.52","0.6","9.3","8.5","0.5","0.47","8.5"
"82","Colston Loveland","CHI","TE","16","2025","34","89.5","8.4","67","26.9","8","0.5","22.9","0.24","6","75.0","53","3.3","20.6","1.56","6.63","8.83","13","2.17","5","0.83","0","0.0","1","0","0","0","6","25.0","0","","5","0.147","0","","7","87.5","0","","2","1","50.0","0","92.2","24.2","-1.3","","100.0","","","0.33","0.7","11.3","13.4","0.8","0.39","13.4"
"83","Mike Gesicki","CIN","TE","13","2025","39","100.0","17.5","70","19.8","4","0.3","11.1","0.10","3","75.0","51","3.9","18.3","1.31","12.75","17.00","5","1.67","2","0.67","0","0.0","0","0","0","2","2","9.1","0","","2","0.051","0","","3","75.0","0","","0","0","0.0","0","77.1","11.8","1.9","","100.0","","","0.21","0.6","8.1","6.8","0.5","0.17","6.8"
"84","Dalton Schultz","HST","TE","17","2025","30","93.8","7.8","47","19.4","6","0.4","21.4","0.20","5","83.3","50","2.9","27.5","1.67","8.33","10.00","8","1.60","2","0.40","0","0.0","0","0","0","0","6","28.6","0","","4","0.133","0","","5","83.3","0","","0","0","0.0","0","101.4","22.2","0.9","","100.0","","","0.33","0.6","10.0","9.7","0.6","0.32","9.7"
"85","Xavier Hutchinson","HST","WR","17","2025","20","87.0","11.7","70","37.6","6","0.4","27.3","0.30","4","66.7","50","2.9","31.4","2.50","8.33","12.50","11","2.75","1","0.25","0","0.0","0","0","0","1","5","31.3","0","","2","0.100","0","","4","66.7","0","","0","0","0.0","0","52.8","28.6","0.0","","100.0","","","0.45","0.5","9.0","9.6","0.6","0.48","9.6"
"86","Xavier Worthy","KC","WR","14","2025","29","90.6","6.4","32","18.5","5","0.4","20.8","0.17","4","80.0","48","3.4","21.6","1.66","9.60","12.00","28","7.00","12","3.00","0","0.0","1","0","0","1","4","26.7","2","0.50","2","0.069","0","","4","80.0","1","20.0","1","1","100.0","0","106.7","22.7","2.3","","100.0","","","0.30","0.6","8.8","8.7","0.6","0.30","8.7"
"87","Jalen Coker","CAR","WR","11","2025","46","93.9","9.8","39","13.8","4","0.4","9.3","0.09","4","100.0","48","4.4","12.6","1.04","12.00","12.00","9","2.25","4","1.00","0","0.0","0","0","0","0","3","13.0","0","","4","0.087","0","","4","100.0","0","","1","1","100.0","1","116.7","10.0","4.1","","100.0","","","0.19","0.8","8.8","6.2","0.6","0.13","6.2"
"88","De'Von Achane","MIA","RB","16","2025","33","100.0","1.3","14","4.4","11","0.7","34.4","0.33","7","63.6","47","2.9","20.5","1.42","4.27","6.71","65","9.29","20","2.86","0","0.0","1","0","0","1","9","40.9","5","0.71","2","0.061","1","9.1","9","81.8","7","63.6","1","0","0.0","0","72.9","35.5","-2.3","","100.0","","","0.35","0.7","11.7","18.6","1.2","0.56","18.6"
"89","Jack Bech","LV","WR","16","2025","15","88.2","5.5","22","36.1","4","0.3","25.0","0.27","4","100.0","46","2.9","47.9","3.07","11.50","11.50","24","6.00","4","1.00","0","0.0","0","0","0","0","2","22.2","0","","3","0.200","0","","4","100.0","0","","1","1","100.0","0","114.6","28.6","5.0","","100.0","","","0.57","0.5","8.6","5.9","0.4","0.39","5.9"
"90","Jayden Reed","GB","WR","7","2025","22","95.7","13.8","55","33.3","4","0.6","22.2","0.18","3","75.0","45","6.4","36.6","2.05","11.25","15.00","9","3.00","3","1.00","0","0.0","0","0","0","1","1","10.0","0","","1","0.045","0","","3","75.0","0","","0","0","0.0","0","111.5","23.5","1.4","","100.0","","","0.34","1.1","7.5","5.6","0.8","0.26","5.6"
"91","Chris Godwin","TB","WR","9","2025","44","88.0","3.4","34","14.0","10","1.1","24.4","0.23","8","80.0","45","5.0","19.7","1.02","4.50","5.63","21","2.63","8","1.00","0","0.0","1","0","0","0","9","32.1","2","0.25","4","0.091","0","","9","90.0","1","10.0","2","2","100.0","0","85.4","25.6","-1.4","","100.0","","","0.28","1.4","12.5","14.5","1.6","0.33","14.5"
"92","Gunner Olszewski","NYG","WR","16","2025","8","88.9","11.7","35","63.6","3","0.2","33.3","0.38","3","100.0","45","2.8","40.2","5.63","15.00","15.00","10","3.33","2","0.67","1","50.0","0","1","1","1","2","33.3","0","","2","0.250","0","","3","100.0","0","","1","1","100.0","0","158.3","33.3","6.6","","100.0","","","1.69","0.8","13.5","5.9","0.4","0.74","5.9"
"93","Isaiah Williams","NYJ","WR","15","2025","42","91.3","2.9","26","12.9","9","0.6","25.0","0.21","7","77.8","44","2.9","33.3","1.05","4.89","6.29","27","3.86","8","1.14","0","0.0","1","0","0","0","8","27.6","0","","3","0.071","0","","7","77.8","4","44.4","0","0","0.0","0","87.0","26.5","-1.5","","100.0","","","0.27","0.8","11.4","12.7","0.8","0.30","12.7"
"94","Tre Harris","LAC","WR","17","2025","27","84.4","12.4","62","32.1","5","0.3","19.2","0.19","3","60.0","44","2.6","28.8","1.63","8.80","14.67","3","1.00","3","1.00","0","0.0","1","0","0","0","1","6.3","0","","3","0.111","0","","4","80.0","0","","2","1","50.0","0","88.8","21.7","-0.2","","100.0","","","0.27","0.4","7.4","7.7","0.5","0.29","7.7"
"95","Sterling Shepard","TB","WR","13","2025","46","85.2","6.3","44","14.5","7","0.5","14.0","0.15","5","71.4","44","3.4","12.6","0.96","6.29","8.80","20","4.00","3","0.60","0","0.0","0","0","0","0","5","13.2","0","","2","0.043","0","","7","100.0","3","42.9","2","0","0.0","0","87.8","14.6","-1.3","","100.0","","","0.20","0.7","9.4","11.1","0.9","0.24","11.1"
"96","Tetairoa McMillan","CAR","WR","17","2025","28","93.3","6.6","33","35.9","5","0.3","20.8","0.18","4","80.0","44","2.6","31.2","1.57","8.80","11.00","24","6.00","2","0.50","0","0.0","1","0","0","0","3","20.0","1","0.25","2","0.071","0","","4","80.0","1","20.0","1","1","100.0","0","63.8","20.8","1.5","","100.0","","","0.30","0.5","8.4","8.5","0.5","0.30","8.5"
"97","Quentin Johnston","LAC","WR","14","2025","17","94.4","1.0","3","4.1","3","0.2","20.0","0.18","3","100.0","44","3.1","23.2","2.59","14.67","14.67","41","13.67","2","0.67","0","0.0","1","0","0","0","2","20.0","1","0.33","1","0.059","0","","3","100.0","0","","0","0","0.0","0","118.8","21.4","9.1","","100.0","","","0.44","0.5","7.4","4.3","0.3","0.25","4.3"
"98","Darius Slayton","NYG","WR","14","2025","20","87.0","12.3","37","18.2","3","0.2","13.6","0.15","3","100.0","43","3.1","18.8","2.15","14.33","14.33","6","2.00","2","0.67","0","0.0","0","0","0","0","3","18.8","0","","2","0.100","0","","3","100.0","0","","1","1","100.0","0","118.8","13.6","5.0","","100.0","","","0.37","0.5","7.3","5.2","0.4","0.26","5.2"
"99","Ben Skowronek","PIT","WR","16","2025","3","33.3","14.0","28","133.3","2","0.1","22.2","0.67","2","100.0","43","2.7","41.0","14.33","21.50","21.50","15","7.50","2","1.00","1","100.0","0","0","0","0","1","14.3","0","","2","0.667","0","","2","100.0","0","","0","0","0.0","0","158.3","25.0","12.3","","100.0","","","4.10","0.8","12.3","3.1","0.2","1.04","3.1"
"100","Keon Coleman","BUF","WR","13","2025","19","86.4","11.5","23","24.5","2","0.2","10.5","0.11","2","100.0","42","3.2","23.2","2.21","21.00","21.00","19","9.50","3","1.50","0","0.0","0","0","0","0","1","12.5","0","","2","0.105","0","","2","100.0","0","","0","0","0.0","0","118.8","11.8","12.0","","100.0","","","0.33","0.5","6.2","3.2","0.2","0.17","3.2"
"101","Ladd McConkey","LAC","WR","16","2025","72","96.0","7.7","54","8.3","7","0.4","11.1","0.10","5","71.4","42","2.6","7.9","0.58","6.00","8.40","14","2.80","4","0.80","1","25.0","2","2","1","0","4","9.5","2","0.40","3","0.042","0","","5","71.4","0","","0","0","0.0","0","86.6","11.7","-1.4","","100.0","","","0.21","1.0","15.2","17.2","1.1","0.24","17.2"
"102","Garrett Wilson","NYJ","WR","7","2025","24","96.0","4.7","33","40.2","7","1.0","36.8","0.29","6","85.7","42","6.0","36.5","1.75","6.00","7.00","15","2.50","3","0.50","0","0.0","1","0","0","0","6","50.0","1","0.17","1","0.042","0","","6","85.7","1","14.3","0","0","0.0","0","91.7","38.9","-0.5","","100.0","","","0.43","1.5","10.2","11.6","1.7","0.48","11.6"
"103","Rome Odunze","CHI","WR","12","2025","60","88.2","15.5","170","38.8","11","0.9","18.0","0.18","3","27.3","41","3.4","11.9","0.68","3.73","13.67","22","7.33","2","0.67","0","0.0","0","1","0","3","8","20.5","0","","2","0.033","1","9.1","6","54.5","1","9.1","4","0","0.0","0","42.6","20.8","-5.5","","100.0","","","0.12","0.6","7.1","23.1","1.9","0.39","23.1"
"104","Michael Mayer","LV","TE","13","2025","11","100.0","9.7","29","49.2","3","0.2","37.5","0.27","2","66.7","40","3.1","55.6","3.64","13.33","20.00","16","8.00","4","2.00","0","0.0","0","0","0","0","3","50.0","0","","2","0.182","1","33.3","3","100.0","0","","0","0","0.0","0","109.7","37.5","5.2","","100.0","","","0.55","0.5","6.0","4.8","0.4","0.44","4.8"
"105","Marvin Harrison","ARZ","WR","12","2025","28","96.6","11.0","33","22.3","3","0.3","13.0","0.11","3","100.0","40","3.3","32.5","1.43","13.33","13.33","7","2.33","3","1.00","0","0.0","0","0","0","0","3","18.8","0","","2","0.071","0","","3","100.0","0","","0","0","0.0","0","118.8","14.3","4.4","","100.0","","","0.25","0.6","7.0","9.8","0.8","0.35","9.8"
"106","Jeremy McNichols","WAS","RB","17","2025","20","90.9","-0.5","-2","-1.8","4","0.2","21.1","0.20","4","100.0","40","2.4","28.4","2.00","10.00","10.00","42","10.50","24","6.00","0","0.0","0","0","0","0","0","0.0","2","0.50","1","0.050","0","","4","100.0","0","","0","0","0.0","0","108.3","25.0","4.0","","100.0","","","0.40","0.5","8.0","6.0","0.4","0.30","6.0"
"107","DK Metcalf","PIT","WR","15","2025","21","100.0","2.4","12","20.0","5","0.3","23.8","0.24","3","60.0","40","2.7","42.1","1.90","8.00","13.33","37","12.33","6","2.00","0","0.0","0","0","0","0","5","35.7","0","","2","0.095","0","","3","60.0","0","","0","0","0.0","0","85.4","27.8","2.3","","100.0","","","0.33","0.5","7.0","6.8","0.5","0.32","6.8"
"108","Demarcus Robinson","SF","WR","14","2025","25","89.3","13.0","39","19.9","3","0.2","12.0","0.12","3","100.0","40","2.9","18.5","1.60","13.33","13.33","10","3.33","1","0.33","1","100.0","0","1","1","1","2","11.8","0","","2","0.080","0","","3","100.0","1","33.3","0","0","0.0","0","158.3","12.0","4.6","","100.0","","","0.52","0.9","13.0","5.2","0.4","0.21","5.2"
"109","Tyler Lockett","LV, TEN","WR","17","2025","78","95.1","4.3","30","7.2","7","0.4","10.0","0.09","6","85.7","39","2.3","9.8","0.50","5.57","6.50","13","2.17","3","0.50","0","0.0","0","0","0","0","6","12.5","0","","3","0.038","0","","6","85.7","2","28.6","2","2","100.0","0","89.9","11.3","-1.0","","100.0","","","0.13","0.6","9.9","12.4","0.7","0.16","12.4"
"110","Devaughn Vele","NO","WR","13","2025","29","90.6","13.4","67","25.9","5","0.4","18.5","0.17","3","60.0","38","2.9","19.3","1.31","7.60","12.67","2","0.67","","","0","0.0","0","0","0","1","3","17.6","0","","2","0.069","0","","3","60.0","0","","1","1","100.0","0","83.8","20.0","-1.6","","100.0","","","0.23","0.5","6.8","11.2","0.9","0.39","11.2"
"111","Xavier Legette","CAR","WR","15","2025","43","97.7","11.2","67","35.1","6","0.4","16.7","0.14","4","66.7","38","2.5","16.2","0.88","6.33","9.50","1","0.25","-2","-0.50","0","0.0","1","1","0","2","6","25.0","2","0.50","1","0.023","0","","5","83.3","1","16.7","1","0","0.0","0","84.0","18.8","-1.3","","100.0","","","0.18","0.5","7.8","11.1","0.7","0.26","11.1"
"112","Brian Thomas","JAX","WR","14","2025","37","92.5","9.8","88","31.9","9","0.6","25.0","0.24","4","44.4","37","2.6","16.1","1.00","4.11","9.25","4","1.00","","","0","0.0","1","1","0","0","8","26.7","0","","2","0.054","1","11.1","7","77.8","0","","3","2","66.7","0","16.7","25.0","-4.0","","100.0","","","0.21","0.6","7.7","17.6","1.3","0.47","17.6"
"113","Ja'Tavion Sanders","CAR","TE","13","2025","37","90.2","5.5","33","12.2","6","0.5","15.8","0.16","5","83.3","36","2.8","18.3","0.97","6.00","7.20","21","4.20","13","2.60","0","0.0","1","0","0","0","5","21.7","3","0.60","1","0.027","0","","6","100.0","1","16.7","1","0","0.0","0","91.7","18.8","-1.2","","100.0","","","0.23","0.7","8.6","9.0","0.7","0.24","9.0"
"114","Jimmy Horn","CAR","WR","13","2025","21","95.5","18.0","54","27.6","3","0.2","14.3","0.14","2","66.7","36","2.8","28.8","1.71","12.00","18.00","12","6.00","3","1.50","0","0.0","0","0","0","2","2","22.2","0","","1","0.048","1","33.3","3","100.0","1","33.3","0","0","0.0","0","107.6","17.6","3.7","","100.0","","","0.27","0.4","5.6","4.9","0.4","0.23","4.9"
"115","Brevyn Spann-Ford","DAL","TE","17","2025","7","100.0","5.0","15","17.0","3","0.2","42.9","0.43","3","100.0","35","2.1","42.7","5.00","11.67","11.67","20","6.67","4","1.33","0","0.0","0","0","0","0","2","40.0","0","","1","0.143","0","","3","100.0","0","","0","0","0.0","0","115.3","42.9","4.6","","100.0","","","0.93","0.4","6.5","4.6","0.3","0.66","4.6"
"116","George Kittle","SF","TE","11","2025","22","81.5","7.3","29","16.0","4","0.4","16.0","0.18","3","75.0","35","3.2","19.1","1.59","8.75","11.67","20","6.67","4","1.33","0","0.0","0","0","0","0","2","14.3","0","","1","0.045","0","","4","100.0","0","","0","0","0.0","0","101.0","17.4","1.2","","100.0","","","0.30","0.6","6.5","6.4","0.6","0.29","6.4"
"117","Jake Ferguson","DAL","TE","17","2025","56","90.3","0.8","6","1.2","8","0.5","13.8","0.14","6","75.0","34","2.0","7.3","0.61","4.25","5.67","31","5.17","10","1.67","0","0.0","1","0","0","0","4","11.1","1","0.17","2","0.036","1","12.5","7","87.5","0","","0","0","0.0","0","82.3","14.3","-1.7","","100.0","","","0.15","0.5","8.4","12.9","0.8","0.23","12.9"
"118","Tutu Atwell","LA","WR","10","2025","16","84.2","31.0","31","21.1","1","0.1","5.6","0.06","1","100.0","34","3.4","19.9","2.13","34.00","34.00","3","3.00","2","2.00","0","0.0","0","0","0","1","0","0.0","0","","1","0.063","0","","1","100.0","0","","1","1","100.0","0","118.8","5.9","21.4","","100.0","","","0.28","0.4","4.4","6.0","0.6","0.38","6.0"
"119","Jameson Williams","DET","WR","17","2025","40","97.6","5.2","26","14.3","5","0.3","14.3","0.13","4","80.0","34","2.0","14.9","0.85","6.80","8.50","15","3.75","","","0","0.0","1","0","0","0","4","16.7","1","0.25","2","0.050","0","","5","100.0","1","20.0","1","0","0.0","0","95.0","14.7","0.1","","100.0","","","0.19","0.4","7.4","8.1","0.5","0.20","8.1"
"120","Isaiah Bond","CLV","WR","16","2025","33","86.8","15.5","31","10.8","2","0.1","5.9","0.06","2","100.0","33","2.1","25.4","1.00","16.50","16.50","2","1.00","","","0","0.0","0","0","0","0","2","8.0","0","","1","0.030","0","","2","100.0","0","","0","0","0.0","0","118.8","6.5","6.2","","100.0","","","0.16","0.3","5.3","3.0","0.2","0.09","3.0"
"121","Luke McCaffrey","WAS","WR","9","2025","12","92.3","22.0","22","26.2","1","0.1","10.0","0.08","1","100.0","33","3.7","43.4","2.75","33.00","33.00","11","11.00","","","1","100.0","0","0","0","1","0","0.0","0","","1","0.083","0","","1","100.0","0","","0","0","0.0","0","158.3","10.0","21.1","","100.0","","","0.86","1.1","10.3","1.2","0.1","0.10","1.2"
"122","Mason Taylor","NYJ","TE","13","2025","35","85.4","4.5","27","9.3","6","0.5","18.8","0.17","4","66.7","32","2.5","15.7","0.91","5.33","8.00","16","4.00","4","1.00","0","0.0","1","0","0","0","5","20.8","0","","2","0.057","1","16.7","5","83.3","0","","0","0","0.0","0","79.9","20.0","-1.2","","100.0","","","0.21","0.6","7.2","8.7","0.7","0.25","8.7"
"123","Malik Washington","MIA","WR","17","2025","58","93.5","8.9","98","24.4","11","0.6","20.0","0.19","5","45.5","31","1.8","11.3","0.53","2.82","6.20","32","6.40","6","1.20","1","100.0","1","1","1","1","6","15.8","4","0.80","3","0.052","0","","5","45.5","3","27.3","0","0","0.0","0","44.9","20.8","-4.9","","100.0","","","0.24","0.8","14.1","18.9","1.1","0.33","18.9"
"124","Kalif Raymond","DET","WR","15","2025","22","84.6","14.0","28","17.7","2","0.1","8.0","0.09","1","50.0","30","2.0","17.8","1.36","15.00","30.00","6","6.00","-1","-1.00","0","0.0","1","0","0","1","1","6.7","0","","1","0.045","1","50.0","2","100.0","0","","0","0","0.0","0","95.8","10.0","6.1","","100.0","","","0.18","0.3","4.0","4.2","0.3","0.19","4.2"
"125","Kameron Johnson","TB","WR","17","2025","7","100.0","10.5","21","41.2","2","0.1","28.6","0.29","2","100.0","30","1.8","34.9","4.29","15.00","15.00","9","4.50","2","1.00","0","0.0","0","0","0","0","2","40.0","0","","2","0.286","0","","2","100.0","0","","0","0","0.0","0","118.8","28.6","6.6","","100.0","","","0.71","0.3","5.0","3.3","0.2","0.46","3.3"
"126","Michael Pittman","IND","WR","17","2025","47","94.0","4.6","37","11.6","8","0.5","18.2","0.17","4","50.0","30","1.8","8.7","0.64","3.75","7.50","21","5.25","16","4.00","0","0.0","0","0","0","0","7","19.4","2","0.50","1","0.021","0","","6","75.0","1","12.5","3","1","33.3","0","59.4","19.5","-2.7","","100.0","","","0.15","0.4","7.0","11.4","0.7","0.24","11.4"
"127","David Sills","ATL","WR","17","2025","30","78.9","15.0","45","23.8","3","0.2","8.1","0.10","2","66.7","30","1.8","9.6","1.00","10.00","15.00","4","2.00","1","0.50","0","0.0","0","0","0","0","3","12.5","0","","2","0.067","0","","2","66.7","0","","0","0","0.0","0","99.3","9.7","-0.4","","100.0","","","0.17","0.3","5.0","4.7","0.3","0.16","4.7"
"128","Daniel Bellinger","NYG","TE","16","2025","23","88.5","20.0","20","15.6","1","0.1","4.3","0.04","1","100.0","29","1.8","14.3","1.26","29.00","29.00","9","9.00","3","3.00","0","0.0","0","0","0","1","1","6.3","0","","1","0.043","0","","1","100.0","0","","0","0","0.0","0","118.8","4.5","17.2","","100.0","","","0.17","0.2","3.9","2.1","0.1","0.09","2.1"
"129","Sam LaPorta","DET","TE","9","2025","29","82.9","8.6","43","17.8","5","0.6","15.6","0.17","4","80.0","29","3.2","13.1","1.00","5.80","7.25","1","0.25","1","0.25","1","33.3","1","1","1","0","3","16.7","0","","3","0.103","0","","4","80.0","0","","3","3","100.0","1","130.4","16.7","-1.9","","100.0","","","0.44","1.4","12.9","9.4","1.0","0.32","9.4"
"130","Dalton Kincaid","BUF","TE","12","2025","21","72.4","4.0","12","14.1","3","0.3","12.5","0.14","3","100.0","29","2.4","17.2","1.38","9.67","9.67","17","5.67","6","2.00","0","0.0","0","0","0","0","3","17.6","0","","1","0.048","0","","3","100.0","1","33.3","0","0","0.0","0","106.9","13.0","2.3","","100.0","","","0.28","0.5","5.9","4.8","0.4","0.23","4.8"
"131","Austin Trammell","JAX","WR","6","2025","10","90.9","15.5","62","39.5","4","0.7","36.4","0.40","2","50.0","28","4.7","44.4","2.80","7.00","14.00","1","0.50","","","0","0.0","0","0","0","1","3","33.3","0","","1","0.100","1","25.0","3","75.0","0","","2","2","100.0","0","33.3","40.0","-2.9","","100.0","","","0.48","0.8","4.8","7.0","1.2","0.70","7.0"
"132","David Njoku","CLV","TE","12","2025","18","78.3","10.3","62","55.4","6","0.5","28.6","0.33","3","50.0","28","2.3","29.8","1.56","4.67","9.33","8","2.67","3","1.00","1","100.0","1","1","1","1","4","26.7","0","","1","0.056","1","16.7","4","66.7","0","","0","0","0.0","0","102.8","31.6","-3.0","","100.0","","","0.66","1.0","11.8","9.4","0.8","0.52","9.4"
"133","Christian Watson","GB","WR","10","2025","16","84.2","9.3","37","48.7","4","0.4","23.5","0.25","2","50.0","28","2.8","31.5","1.75","7.00","14.00","11","5.50","7","3.50","0","0.0","2","2","0","0","3","27.3","0","","1","0.063","0","","2","50.0","0","","0","0","0.0","0","72.9","25.0","-0.9","","100.0","","","0.30","0.5","4.8","10.4","1.0","0.65","10.4"
"134","Elijah Moore","BUF","WR","9","2025","24","100.0","11.3","45","45.5","4","0.4","23.5","0.17","1","25.0","28","3.1","25.9","1.17","7.00","28.00","5","5.00","3","3.00","0","0.0","0","0","0","1","2","22.2","0","","1","0.042","2","50.0","3","75.0","1","25.0","2","1","50.0","0","16.7","25.0","-1.5","","100.0","","","0.16","0.4","3.8","6.4","0.7","0.27","6.4"
"135","Lil'Jordan Humphrey","DEN, NYG","WR","10","2025","13","92.9","12.0","24","16.1","2","0.2","16.7","0.15","2","100.0","27","2.7","18.8","2.08","13.50","13.50","3","1.50","","","1","50.0","1","1","1","0","1","14.3","1","0.50","2","0.154","0","","2","100.0","0","","1","1","100.0","0","158.3","18.2","4.4","","100.0","","","0.82","1.1","10.7","8.4","0.8","0.64","8.4"
"136","Jake Tonges","SF","TE","16","2025","21","87.5","3.5","21","12.4","6","0.4","26.1","0.29","4","66.7","27","1.7","11.4","1.29","4.50","6.75","17","4.25","7","1.75","1","100.0","1","1","1","0","4","22.2","0","","2","0.095","0","","5","83.3","1","16.7","1","0","0.0","0","116.0","27.3","-2.5","","100.0","","","0.60","0.8","12.7","12.0","0.8","0.57","12.0"
