"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"68","Elijah Moore","BUF","WR","9","2025","6","100.0","12.5","25","51.0","2","0.2","50.0","0.33","2","100.0","45","5.0","68.2","7.50","22.50","22.50","20","10.00","","","0","0.0","0","0","0","0","1","33.3","0","","2","0.333","0","","2","100.0","0","","1","1","100.0","0","118.8","50.0","13.4","","100.0","","","1.08","0.7","6.5","3.0","0.3","0.51","3.0"
"69","Malik Nabers","NYG","WR","4","2025","8","100.0","11.3","45","102.3","4","1.0","66.7","0.50","3","75.0","44","11.0","78.6","5.50","11.00","14.67","16","5.33","29","9.67","0","0.0","1","0","0","0","4","66.7","1","0.33","2","0.250","0","","3","75.0","1","25.0","0","0","0.0","0","110.4","66.7","1.9","","100.0","","","0.93","1.9","7.4","7.8","2.0","0.98","7.8"
"70","Rashid Shaheed","SEA, NO","WR","18","2025","29","100.0","3.4","24","11.8","7","0.4","26.9","0.24","7","100.0","43","2.4","25.7","1.48","6.14","6.14","19","2.71","6","0.86","0","0.0","1","0","0","0","7","35.0","1","0.14","3","0.103","0","","7","100.0","2","28.6","0","0","0.0","0","92.3","28.0","0.0","","100.0","","","0.39","0.6","11.3","10.7","0.6","0.37","10.7"
"71","Jonathan Taylor","IND","RB","17","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","43","2.5","100.0","43.00","43.00","43.00","40","40.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","118.8","100.0","36.5","","100.0","","","5.30","0.3","5.3","1.6","0.1","1.57","1.6"
"72","Davante Adams","LA","WR","14","2025","14","93.3","11.8","59","50.9","5","0.4","33.3","0.36","3","60.0","43","3.1","41.0","3.07","8.60","14.33","11","3.67","5","1.67","0","0.0","1","1","0","1","3","23.1","0","","2","0.143","0","","4","80.0","0","","1","0","0.0","0","87.9","33.3","0.5","","100.0","","","0.52","0.5","7.3","10.3","0.7","0.74","10.3"
"73","Romeo Doubs","GB","WR","16","2025","19","100.0","12.8","51","22.7","4","0.3","23.5","0.21","2","50.0","43","2.7","22.8","2.26","10.75","21.50","8","4.00","","","1","50.0","1","0","0","1","2","20.0","0","","2","0.105","1","25.0","4","100.0","0","","2","0","0.0","0","128.1","25.0","2.4","","100.0","","","0.65","0.8","12.3","8.5","0.5","0.45","8.5"
"74","Tyler Lockett","TEN, LV","WR","17","2025","52","98.1","6.1","43","13.9","7","0.4","15.9","0.13","4","57.1","43","2.5","17.0","0.83","6.14","10.75","15","3.75","3","0.75","0","0.0","0","0","0","0","5","16.1","0","","3","0.058","0","","4","57.1","0","","0","0","0.0","0","75.3","18.9","-0.7","","100.0","","","0.16","0.5","8.3","10.3","0.6","0.20","10.3"
"75","Xavier Worthy","KC","WR","14","2025","36","97.3","4.5","50","15.5","11","0.8","36.7","0.31","7","63.6","42","3.0","31.3","1.17","3.82","6.00","30","4.29","8","1.14","1","100.0","1","0","0","0","9","50.0","2","0.29","3","0.083","0","","7","63.6","3","27.3","2","2","100.0","0","101.3","42.3","-2.8","","100.0","","","0.48","1.2","17.2","23.6","1.7","0.66","23.6"
"76","Courtland Sutton","DEN","WR","17","2025","14","93.3","18.8","94","78.3","5","0.3","35.7","0.36","2","40.0","42","2.5","40.0","3.00","8.40","21.00","7","3.50","5","2.50","1","50.0","1","0","0","1","5","41.7","0","","2","0.143","0","","2","40.0","0","","2","1","50.0","0","70.4","38.5","-2.6","","100.0","","","0.87","0.7","12.2","13.1","0.8","0.94","13.1"
"77","DeVonta Smith","PHI","WR","17","2025","47","97.9","11.3","79","16.6","7","0.4","16.7","0.15","4","57.1","41","2.4","12.6","0.87","5.86","10.25","19","4.75","9","2.25","0","0.0","2","2","0","1","6","17.6","0","","1","0.021","0","","6","85.7","0","","2","0","0.0","0","74.1","17.5","-2.9","","100.0","","","0.17","0.5","8.1","16.7","1.0","0.36","16.7"
"78","Isaiah Bond","CLV","WR","16","2025","39","97.5","10.4","73","41.2","7","0.4","20.0","0.18","3","42.9","40","2.5","15.1","1.03","5.71","13.33","12","4.00","2","0.67","0","0.0","1","0","0","1","5","20.8","0","","3","0.077","0","","5","71.4","1","14.3","1","0","0.0","0","61.6","23.3","-2.3","","100.0","","","0.18","0.4","7.0","14.2","0.9","0.37","14.2"
"79","Kalif Raymond","DET","WR","15","2025","15","100.0","8.0","24","32.4","3","0.2","23.1","0.20","3","100.0","39","2.6","24.5","2.60","13.00","13.00","15","5.00","1","0.33","0","0.0","0","0","0","0","3","30.0","0","","2","0.133","0","","3","100.0","0","","2","2","100.0","0","118.8","23.1","5.7","","100.0","","","0.46","0.5","6.9","4.5","0.3","0.30","4.5"
"80","Jaylin Noel","HST","WR","17","2025","35","100.0","7.8","70","25.2","9","0.5","28.1","0.26","7","77.8","38","2.2","12.3","1.09","4.22","5.43","16","2.29","6","0.86","0","0.0","1","0","0","1","8","36.4","0","","3","0.086","0","","7","77.8","1","11.1","1","1","100.0","0","84.3","29.0","-2.8","","100.0","","","0.31","0.6","10.8","16.5","1.0","0.47","16.5"
"81","Hunter Henry","NE","TE","17","2025","51","86.4","7.9","55","9.6","7","0.4","13.2","0.14","4","57.1","37","2.2","5.4","0.73","5.29","9.25","16","4.00","9","2.25","0","0.0","3","1","0","1","7","15.9","0","","2","0.039","0","","4","57.1","0","","2","2","100.0","0","71.7","14.0","-1.6","","100.0","","","0.15","0.5","7.7","15.1","0.9","0.30","15.1"
"82","Greg Dortch","ARZ","WR","12","2025","18","100.0","0.0","0","0.0","4","0.3","23.5","0.22","4","100.0","37","3.1","30.8","2.06","9.25","9.25","37","9.25","5","1.25","1","100.0","1","0","0","0","4","30.8","4","1.00","3","0.167","0","","4","100.0","2","50.0","0","0","0.0","0","144.8","25.0","4.0","","100.0","","","0.76","1.1","13.7","5.9","0.5","0.33","5.9"
"83","Darnell Mooney","ATL","WR","15","2025","36","97.3","12.8","64","16.6","5","0.3","14.3","0.14","3","60.0","36","2.4","18.2","1.00","7.20","12.00","5","1.67","4","1.33","0","0.0","1","0","0","1","4","16.7","0","","3","0.083","0","","4","80.0","0","","2","1","50.0","0","82.1","14.3","-1.7","","100.0","","","0.18","0.4","6.6","10.6","0.7","0.30","10.6"
"84","Tyquan Thornton","KC","WR","14","2025","25","96.2","23.5","94","38.5","4","0.3","18.2","0.16","2","50.0","36","2.6","18.8","1.44","9.00","18.00","4","2.00","3","1.50","0","0.0","1","1","0","2","4","28.6","0","","1","0.040","0","","3","75.0","0","","2","1","50.0","1","81.3","19.0","-1.4","","100.0","","","0.22","0.4","5.6","11.4","0.8","0.46","11.4"
"85","Rashod Bateman","BLT","WR","13","2025","10","100.0","20.5","41","33.9","2","0.2","22.2","0.20","1","50.0","36","2.8","34.6","3.60","18.00","36.00","7","7.00","5","5.00","0","0.0","0","0","0","1","2","28.6","2","2.00","1","0.100","1","50.0","2","100.0","0","","0","0","0.0","0","95.8","22.2","7.8","","100.0","","","0.46","0.4","4.6","4.2","0.3","0.42","4.2"
"86","Michael Pittman","IND","WR","17","2025","28","100.0","7.8","39","16.7","5","0.3","19.2","0.18","4","80.0","36","2.1","23.7","1.29","7.20","9.00","10","2.50","2","0.50","0","0.0","0","0","0","0","5","21.7","0","","3","0.107","0","","5","100.0","0","","2","1","50.0","0","96.7","21.7","-0.1","","100.0","","","0.27","0.4","7.6","7.1","0.4","0.25","7.1"
"87","Jayden Higgins","HST","WR","17","2025","16","94.1","16.8","84","49.1","5","0.3","31.3","0.31","2","40.0","36","2.1","30.0","2.25","7.20","18.00","5","2.50","2","1.00","1","100.0","0","1","1","3","4","28.6","0","","2","0.125","0","","3","60.0","0","","1","0","0.0","0","105.0","31.3","-2.3","","100.0","","","0.73","0.7","11.6","8.6","0.5","0.54","8.6"
"88","Kyren Williams","LA","RB","17","2025","12","100.0","12.7","38","32.2","3","0.2","25.0","0.25","2","66.7","35","2.1","30.2","2.92","11.67","17.50","4","2.00","","","0","0.0","1","0","0","1","1","11.1","0","","1","0.083","0","","3","100.0","0","","1","0","0.0","0","106.3","25.0","3.1","","100.0","","","0.46","0.3","5.5","4.7","0.3","0.39","4.7"
"89","Tyler Warren","IND","TE","17","2025","48","96.0","10.3","72","15.0","7","0.4","14.9","0.15","3","42.9","35","2.1","11.3","0.73","5.00","11.67","5","1.67","3","1.00","1","25.0","3","2","1","0","6","15.0","0","","3","0.063","0","","4","57.1","0","","1","0","0.0","0","98.2","16.3","-3.4","","100.0","","","0.26","0.7","12.5","15.8","0.9","0.33","15.8"
"90","Jaylen Waddle","MIA","WR","16","2025","15","100.0","4.7","14","32.6","3","0.2","27.3","0.20","3","100.0","34","2.1","52.3","2.27","11.33","11.33","20","6.67","3","1.00","0","0.0","1","0","0","0","3","50.0","0","","2","0.133","0","","3","100.0","0","","0","0","0.0","0","113.9","37.5","5.2","","100.0","","","0.43","0.4","6.4","4.2","0.3","0.28","4.2"
"91","Kameron Johnson","TB","WR","17","2025","3","100.0","23.0","23","82.1","1","0.1","50.0","0.33","1","100.0","34","2.0","57.6","11.33","34.00","34.00","11","11.00","","","1","100.0","0","0","0","1","1","100.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","158.3","50.0","23.8","","100.0","","","3.47","0.6","10.4","0.9","0.1","0.31","0.9"
"92","Garrett Wilson","NYJ","WR","7","2025","14","100.0","7.0","28","53.8","4","0.6","36.4","0.29","4","100.0","33","4.7","53.2","2.36","8.25","8.25","5","1.25","2","0.50","0","0.0","0","0","0","0","3","33.3","1","0.25","2","0.143","0","","4","100.0","0","","0","0","0.0","0","101.0","40.0","1.4","","100.0","","","0.52","1.0","7.3","5.3","0.8","0.38","5.3"
"93","Jack Bech","LV","WR","16","2025","5","62.5","12.5","25","67.6","2","0.1","28.6","0.40","2","100.0","33","2.1","47.1","6.60","16.50","16.50","8","4.00","5","2.50","0","0.0","0","0","0","0","1","16.7","0","","2","0.400","0","","2","100.0","0","","0","0","0.0","0","118.8","28.6","6.9","","100.0","","","1.06","0.3","5.3","3.0","0.2","0.61","3.0"
"94","Tanner Hudson","CIN","TE","13","2025","8","100.0","19.0","19","29.7","1","0.1","14.3","0.13","1","100.0","33","2.5","55.9","4.13","33.00","33.00","14","14.00","8","8.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.125","0","","1","100.0","0","","0","0","0.0","0","118.8","14.3","22.4","","100.0","","","0.54","0.3","4.3","1.7","0.1","0.21","1.7"
"95","Mike Evans","TB","WR","8","2025","10","76.9","12.8","64","100.0","5","0.6","45.5","0.50","3","60.0","32","4.0","53.3","3.20","6.40","10.67","4","1.33","1","0.33","0","0.0","0","0","0","1","4","57.1","0","","3","0.300","0","","3","60.0","0","","1","1","100.0","0","39.2","50.0","-2.3","","100.0","","","0.62","0.8","6.2","9.6","1.2","0.96","9.6"
"96","Oronde Gadsden","LAC","TE","15","2025","46","97.9","8.8","53","15.7","6","0.4","15.0","0.13","3","50.0","32","2.1","13.9","0.70","5.33","10.67","11","3.67","7","2.33","0","0.0","2","1","0","0","5","15.2","1","0.33","2","0.043","0","","3","50.0","0","","0","0","0.0","0","66.0","15.8","-2.6","","100.0","","","0.13","0.4","6.2","12.2","0.8","0.26","12.2"
"97","Troy Franklin","DEN","WR","17","2025","33","94.3","5.9","41","15.8","7","0.4","21.9","0.21","5","71.4","32","1.9","11.6","0.97","4.57","6.40","9","1.80","2","0.40","0","0.0","2","1","0","0","4","17.4","2","0.40","2","0.061","0","","5","71.4","0","","0","0","0.0","0","80.7","23.3","-2.0","","100.0","","","0.22","0.4","7.2","16.7","1.0","0.51","16.7"
"98","Jake Ferguson","DAL","TE","17","2025","42","93.3","4.9","34","9.9","7","0.4","17.1","0.17","5","71.4","32","1.9","7.7","0.76","4.57","6.40","7","1.40","3","0.60","0","0.0","0","0","0","0","4","12.5","0","","2","0.048","1","14.3","7","100.0","0","","1","0","0.0","0","80.7","17.5","-2.2","","100.0","","","0.20","0.5","8.2","10.6","0.6","0.25","10.6"
"99","Jamari Thrash","CLV","WR","9","2025","22","95.7","5.7","17","9.7","3","0.3","13.6","0.14","3","100.0","31","3.4","24.4","1.41","10.33","10.33","14","4.67","4","1.33","0","0.0","0","0","0","0","2","11.1","0","","2","0.091","0","","3","100.0","0","","0","0","0.0","0","109.7","13.6","3.7","","100.0","","","0.28","0.7","6.1","4.5","0.5","0.20","4.5"
"100","Jalen Coker","CAR","WR","11","2025","34","100.0","9.3","37","11.1","4","0.4","12.9","0.12","3","75.0","31","2.8","17.9","0.91","7.75","10.33","9","3.00","5","1.67","0","0.0","1","1","0","0","3","14.3","0","","3","0.088","0","","3","75.0","0","","0","0","0.0","1","96.9","14.3","-0.3","","100.0","","","0.18","0.6","6.1","7.4","0.7","0.22","7.4"
"101","Dawson Knox","BUF","TE","17","2025","33","100.0","8.3","33","15.7","4","0.2","15.4","0.12","3","75.0","30","1.8","17.3","0.91","7.50","10.00","18","6.00","1","0.33","0","0.0","1","0","0","1","4","21.1","1","0.33","2","0.061","0","","3","75.0","0","","0","0","0.0","0","95.8","16.0","-0.6","","100.0","","","0.18","0.4","6.0","8.6","0.5","0.26","8.6"
"102","DK Metcalf","PIT","WR","15","2025","21","100.0","13.3","53","24.0","4","0.3","22.2","0.19","2","50.0","30","2.0","19.4","1.43","7.50","15.00","16","8.00","14","7.00","2","50.0","1","1","1","1","4","33.3","3","1.50","2","0.095","0","","3","75.0","0","","2","1","50.0","0","114.6","23.5","-1.2","","100.0","","","0.81","1.1","17.0","9.9","0.7","0.47","9.9"
"103","Tre Tucker","LV","WR","17","2025","19","100.0","9.4","47","28.8","5","0.3","38.5","0.26","3","60.0","30","1.8","24.6","1.58","6.00","10.00","18","6.00","6","2.00","0","0.0","0","0","0","2","5","41.7","1","0.33","1","0.053","1","20.0","4","80.0","2","40.0","0","0","0.0","0","77.1","38.5","-1.7","","100.0","","","0.32","0.4","6.0","7.2","0.4","0.38","7.2"
"104","Kayshon Boutte","NE","WR","14","2025","8","100.0","23.0","46","47.9","2","0.1","28.6","0.25","1","50.0","29","2.1","55.8","3.63","14.50","29.00","2","2.00","2","2.00","1","100.0","0","0","0","1","2","33.3","0","","1","0.125","0","","2","100.0","0","","2","1","50.0","0","135.4","33.3","2.6","","100.0","","","1.24","0.7","9.9","5.6","0.4","0.69","5.6"
"105","Elic Ayomanor","TEN","WR","16","2025","17","81.0","10.0","30","27.8","3","0.2","17.6","0.18","3","100.0","29","1.8","35.4","1.71","9.67","9.67","6","2.00","3","1.00","1","100.0","1","1","1","0","2","22.2","0","","3","0.176","0","","3","100.0","0","","1","1","100.0","0","146.5","21.4","1.6","","100.0","","","0.70","0.7","11.9","5.6","0.3","0.33","5.6"
"106","Daniel Bellinger","NYG","TE","16","2025","20","95.2","6.5","13","8.1","2","0.1","11.1","0.10","2","100.0","29","1.8","17.4","1.45","14.50","14.50","16","8.00","1","0.50","0","0.0","1","0","0","0","1","10.0","0","","2","0.100","0","","2","100.0","0","","1","1","100.0","0","118.8","11.8","6.9","","100.0","","","0.25","0.3","4.9","3.7","0.2","0.19","3.7"
"107","Malachi Corley","CLV","WR","13","2025","13","86.7","4.0","8","14.5","2","0.2","13.3","0.15","2","100.0","29","2.2","37.7","2.23","14.50","14.50","21","10.50","2","1.00","0","0.0","0","0","0","0","1","9.1","1","0.50","2","0.154","0","","2","100.0","0","","0","0","0.0","0","118.8","15.4","8.5","","100.0","","","0.38","0.4","4.9","2.6","0.2","0.20","2.6"
"108","Marvin Harrison","ARZ","WR","12","2025","12","100.0","7.0","28","31.5","4","0.3","33.3","0.33","3","75.0","29","2.4","44.6","2.42","7.25","9.67","5","1.67","","","0","0.0","0","0","0","0","4","36.4","0","","2","0.167","1","25.0","4","100.0","0","","0","0","0.0","0","94.8","33.3","-0.2","","100.0","","","0.49","0.5","5.9","7.5","0.6","0.62","7.5"
"109","Jalen McMillan","TB","WR","4","2025","2","100.0","3.0","3","21.4","1","0.3","50.0","0.50","1","100.0","28","7.0","73.7","14.00","28.00","28.00","25","25.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","118.8","50.0","22.6","","100.0","","","1.90","1.0","3.8","1.4","0.3","0.68","1.4"
"110","KaVontae Turpin","DAL","WR","15","2025","30","93.8","3.5","14","5.5","4","0.3","12.9","0.13","2","50.0","27","1.8","10.2","0.90","6.75","13.50","34","17.00","21","10.50","0","0.0","1","1","0","1","4","16.7","1","0.50","2","0.067","0","","2","50.0","1","25.0","0","0","0.0","0","71.9","12.9","0.3","","100.0","","","0.16","0.3","4.7","7.3","0.5","0.24","7.3"
"111","James Cook","BUF","RB","17","2025","4","100.0","-1.0","-1","-7.1","1","0.1","33.3","0.25","1","100.0","27","1.6","81.8","6.75","27.00","27.00","28","28.00","2","2.00","0","0.0","0","0","0","0","1","50.0","1","1.00","1","0.250","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","21.2","","100.0","","","0.93","0.2","3.7","1.9","0.1","0.49","1.9"
"112","Greg Dulcich","MIA","TE","10","2025","7","100.0","2.5","5","10.6","2","0.2","28.6","0.29","2","100.0","27","2.7","65.9","3.86","13.50","13.50","22","11.00","1","0.50","0","0.0","0","0","0","0","2","33.3","0","","1","0.143","0","","2","100.0","1","50.0","1","1","100.0","0","118.8","28.6","7.4","","100.0","","","0.67","0.5","4.7","2.9","0.3","0.42","2.9"
"113","Olamide Zaccheaus","CHI","WR","16","2025","29","87.9","8.3","50","23.7","6","0.4","20.7","0.21","3","50.0","26","1.6","11.0","0.90","4.33","8.67","16","5.33","","","0","0.0","0","0","0","1","4","17.4","0","","2","0.069","0","","4","66.7","0","","1","0","0.0","0","61.8","22.2","-3.1","","100.0","","","0.19","0.4","5.6","9.2","0.6","0.32","9.2"
"114","Michael Mayer","LV","TE","13","2025","16","94.1","10.0","20","26.3","2","0.2","14.3","0.13","2","100.0","26","2.0","20.6","1.63","13.00","13.00","6","3.00","4","2.00","0","0.0","0","0","0","0","1","10.0","0","","2","0.125","0","","2","100.0","0","","1","1","100.0","0","118.8","14.3","3.3","","100.0","","","0.29","0.4","4.6","4.7","0.4","0.29","4.7"
"115","Kendrick Bourne","SF","WR","16","2025","16","100.0","9.0","27","13.8","3","0.2","18.8","0.19","2","66.7","26","1.6","13.9","1.63","8.67","13.00","10","5.00","8","4.00","0","0.0","0","0","0","0","3","23.1","1","0.50","2","0.125","0","","2","66.7","0","","0","0","0.0","0","93.8","18.8","1.1","","100.0","","","0.29","0.3","4.6","4.6","0.3","0.28","4.6"
"116","Ja'Marr Chase","CIN","WR","16","2025","35","100.0","5.5","33","10.9","6","0.4","18.8","0.17","4","66.7","25","1.6","12.6","0.71","4.17","6.25","9","2.25","4","1.00","0","0.0","2","1","0","0","6","24.0","0","","2","0.057","0","","6","100.0","0","","3","1","33.3","0","75.0","19.4","-2.3","","100.0","","","0.19","0.4","6.5","15.1","0.9","0.43","15.1"
"117","Ricky Pearsall","SF","WR","9","2025","13","100.0","8.8","35","50.7","4","0.4","36.4","0.31","3","75.0","25","2.8","50.0","1.92","6.25","8.33","9","3.00","3","1.00","0","0.0","2","1","0","0","3","50.0","0","","2","0.154","0","","3","75.0","1","25.0","0","0","0.0","0","90.6","44.4","-1.6","","100.0","","","0.42","0.6","5.5","9.9","1.1","0.76","9.9"
"118","Tyjae Spears","TEN","RB","13","2025","5","100.0","-3.0","-6","120.0","2","0.2","40.0","0.40","2","100.0","24","1.8","82.8","4.80","12.00","12.00","30","15.00","7","3.50","0","0.0","0","0","0","0","2","66.7","0","","1","0.200","0","","2","100.0","2","100.0","0","0","0.0","0","116.7","40.0","5.9","","100.0","","","0.88","0.3","4.4","2.9","0.2","0.57","2.9"
"119","David Njoku","CLV","TE","12","2025","25","96.2","8.0","32","33.3","4","0.3","17.4","0.16","3","75.0","24","2.0","28.9","0.96","6.00","8.00","12","4.00","7","2.33","0","0.0","1","0","0","1","3","18.8","0","","2","0.080","0","","3","75.0","0","","1","1","100.0","0","50.0","20.0","-1.8","","100.0","","","0.22","0.5","5.4","5.8","0.5","0.23","5.8"
"120","Mack Hollins","NE","WR","15","2025","19","90.5","9.5","19","10.1","2","0.1","11.8","0.11","2","100.0","23","1.5","11.3","1.21","11.50","11.50","4","2.00","2","1.00","0","0.0","0","0","0","1","2","13.3","0","","1","0.053","0","","2","100.0","0","","0","0","0.0","0","114.6","11.8","3.0","","100.0","","","0.23","0.3","4.3","2.9","0.2","0.15","2.9"
"121","Cole Kmet","CHI","TE","16","2025","11","84.6","13.3","40","43.5","3","0.2","25.0","0.27","1","33.3","22","1.4","43.1","2.00","7.33","22.00","10","10.00","6","6.00","0","0.0","0","0","0","1","3","30.0","0","","1","0.091","0","","2","66.7","0","","1","0","0.0","0","60.4","25.0","-2.3","","100.0","","","0.29","0.2","3.2","4.6","0.3","0.42","4.6"
"122","Chris Moore","WAS","WR","14","2025","9","90.0","28.0","28","27.2","1","0.1","10.0","0.11","1","100.0","22","1.6","20.6","2.44","22.00","22.00","0","","","","1","100.0","0","1","1","1","1","12.5","0","","1","0.111","0","","1","100.0","0","","1","1","100.0","1","158.3","11.1","10.9","","100.0","","","1.02","0.7","9.2","2.5","0.2","0.28","2.5"
"123","Tee Higgins","CIN","WR","15","2025","15","93.8","13.0","39","52.7","3","0.2","18.8","0.20","2","66.7","22","1.5","36.1","1.47","7.33","11.00","6","3.00","4","2.00","0","0.0","0","0","0","1","3","25.0","0","","2","0.133","0","","2","66.7","0","","1","1","100.0","0","88.2","20.0","-1.0","","100.0","","","0.28","0.3","4.2","4.5","0.3","0.30","4.5"
"124","Rome Odunze","CHI","WR","12","2025","26","89.7","11.3","34","19.7","3","0.3","11.5","0.12","2","66.7","20","1.7","12.8","0.77","6.67","10.00","0","","","","0","0.0","0","0","0","0","2","11.8","0","","1","0.038","0","","2","66.7","0","","1","1","100.0","0","85.4","13.0","-2.3","","100.0","","","0.15","0.3","4.0","9.3","0.8","0.36","9.3"
"125","Jaylin Lane","WAS","WR","15","2025","21","100.0","14.4","72","31.2","5","0.3","26.3","0.24","2","40.0","20","1.3","21.1","0.95","4.00","10.00","1","0.50","","","0","0.0","0","1","0","1","3","23.1","0","","1","0.048","1","20.0","3","60.0","0","","0","0","0.0","0","52.1","29.4","-5.1","","100.0","","","0.19","0.3","4.0","6.8","0.5","0.32","6.8"
"126","Casey Washington","ATL","WR","7","2025","5","100.0","12.5","25","83.3","2","0.3","50.0","0.40","1","50.0","19","2.7","35.2","3.80","9.50","19.00","4","4.00","2","2.00","0","0.0","0","0","0","0","2","50.0","0","","1","0.200","0","","1","50.0","0","","0","0","0.0","0","83.3","50.0","0.5","","100.0","","","0.58","0.4","2.9","3.1","0.4","0.62","3.1"
"127","Tyrone Tracy","NYG","RB","15","2025","8","100.0","6.5","13","15.9","2","0.1","33.3","0.25","2","100.0","19","1.3","20.9","2.38","9.50","9.50","11","5.50","","","1","100.0","1","1","1","0","1","33.3","0","","2","0.250","0","","2","100.0","0","","0","0","0.0","0","145.8","33.3","2.0","","100.0","","","1.24","0.7","9.9","5.0","0.3","0.62","5.0"
"128","Tre Harris","LAC","WR","17","2025","19","90.5","2.0","6","3.6","3","0.2","15.0","0.16","3","100.0","19","1.1","11.8","1.00","6.33","6.33","13","4.33","5","1.67","0","0.0","0","0","0","0","2","15.4","0","","2","0.105","0","","3","100.0","0","","1","1","100.0","0","93.1","17.6","0.3","","100.0","","","0.26","0.3","4.9","4.2","0.2","0.22","4.2"
"129","JuJu Smith-Schuster","KC","WR","17","2025","35","89.7","3.5","14","6.0","4","0.2","12.1","0.11","3","75.0","18","1.1","12.9","0.51","4.50","6.00","15","5.00","7","2.33","0","0.0","1","0","0","0","2","8.7","0","","2","0.057","0","","3","75.0","1","25.0","1","1","100.0","0","43.8","12.9","-1.7","","100.0","","","0.14","0.3","4.8","5.5","0.3","0.16","5.5"
"130","Austin Trammell","JAX","WR","6","2025","6","100.0","23.0","46","82.1","2","0.3","50.0","0.33","1","50.0","18","3.0","51.4","3.00","9.00","18.00","1","1.00","","","0","0.0","0","0","0","1","2","66.7","0","","1","0.167","0","","1","50.0","0","","0","0","0.0","0","81.3","66.7","-2.6","","100.0","","","0.47","0.5","2.8","5.5","0.9","0.92","5.5"
"131","Jimmy Horn","CAR","WR","13","2025","10","100.0","13.0","13","24.1","1","0.1","12.5","0.10","1","100.0","17","1.3","30.9","1.70","17.00","17.00","4","4.00","2","2.00","0","0.0","0","0","0","0","1","16.7","0","","1","0.100","0","","1","100.0","0","","0","0","0.0","0","118.8","16.7","8.1","","100.0","","","0.27","0.2","2.7","1.3","0.1","0.13","1.3"
"132","Christian Kirk","HST","WR","13","2025","37","97.4","11.5","69","23.2","6","0.5","16.7","0.16","2","33.3","17","1.3","8.0","0.46","2.83","8.50","6","3.00","","","0","0.0","0","0","0","2","5","17.9","0","","1","0.027","0","","3","50.0","0","","1","0","0.0","0","42.4","18.2","-4.7","","100.0","","","0.10","0.3","3.7","13.7","1.1","0.37","13.7"
"133","Gunnar Helm","TEN","TE","16","2025","16","80.0","4.7","14","7.1","3","0.2","16.7","0.19","3","100.0","17","1.1","13.8","1.06","5.67","5.67","3","1.00","2","0.67","0","0.0","1","0","0","0","2","18.2","0","","1","0.063","0","","3","100.0","0","","1","1","100.0","0","90.3","20.0","-0.7","","100.0","","","0.29","0.3","4.7","4.2","0.3","0.26","4.2"
"134","Michael Bandy","DEN","WR","4","2025","2","100.0","5.0","5","100.0","1","0.3","50.0","0.50","1","100.0","16","4.0","100.0","8.00","16.00","16.00","11","11.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","118.8","100.0","9.6","","100.0","","","1.30","0.7","2.6","1.3","0.3","0.67","1.3"
"135","Christian McCaffrey","SF","RB","17","2025","10","100.0","5.0","5","7.8","1","0.1","10.0","0.10","1","100.0","16","0.9","45.7","1.60","16.00","16.00","11","11.00","10","10.00","0","0.0","0","0","0","0","1","14.3","1","1.00","1","0.100","0","","1","100.0","0","","0","0","0.0","0","118.8","11.1","8.8","","100.0","","","0.26","0.2","2.6","1.3","0.1","0.13","1.3"
"136","Hunter Renfrow","CAR","WR","6","2025","26","100.0","7.2","36","17.4","5","0.8","21.7","0.19","3","60.0","16","2.7","11.3","0.62","3.20","5.33","6","2.00","2","0.67","1","33.3","2","1","1","0","3","17.6","0","","2","0.077","0","","4","80.0","1","20.0","0","0","0.0","0","105.0","25.0","-4.4","","100.0","","","0.41","1.8","10.6","9.6","1.6","0.37","9.6"
"137","A.J. Brown","PHI","WR","15","2025","10","100.0","13.3","40","30.1","3","0.2","30.0","0.30","1","33.3","16","1.1","23.9","1.60","5.33","16.00","12","12.00","12","12.00","0","0.0","1","0","0","1","3","33.3","1","1.00","1","0.100","0","","1","33.3","0","","1","1","100.0","0","52.1","30.0","-3.3","","100.0","","","0.26","0.2","2.6","4.7","0.3","0.47","4.7"
